season,fbref_player,age,birth_year,nation,position,squad,competition,player_id,tm_match_method,tm_match_score,source_file
2020_2021,Juan Sánchez Miño,30.0,1990,ARG,"DF,MF",Elche,Liga,169249,exact_name_birth_year,100,warehouse_2020
2020_2021,Samir Santos,25.0,1994,BRA,DF,Udinese,Serie A,,none,78,warehouse_2020
2020_2021,Dane Scarlett,16.0,2004,ENG,FW,Tottenham,Premier League,670883,exact_name_birth_year,100,warehouse_2020
2020_2021,Nicolás Schiappacasse,21.0,1999,URU,MF,Sassuolo,Serie A,345473,exact_name_birth_year,100,warehouse_2020
2020_2021,Malik Sellouki,20.0,2000,FRA,"FW,MF",Nice,Ligue 1,811430,exact_name_birth_year,100,warehouse_2020
2020_2021,Jean Seri,29.0,1991,CIV,MF,Bordeaux,Ligue 1,,none,69,warehouse_2020
2020_2021,Shola Shoretire,16.0,2004,ENG,FW,Manchester Utd,Premier League,640026,exact_name_birth_year,100,warehouse_2020
2020_2021,Abdoulaye Sidibé,18.0,2002,FRA,MF,Saint-Étienne,Ligue 1,639758,exact_name_birth_year,100,warehouse_2020
2020_2021,Caio Henrique Oliveira Silva,23.0,1997,BRA,DF,Monaco,Ligue 1,,none,63,warehouse_2020
2020_2021,Florent da Silva,17.0,2003,FRA,FW,Lyon,Ligue 1,,none,67,warehouse_2020
2020_2021,Nelson Sissoko,23.0,1997,FRA,DF,Saint-Étienne,Ligue 1,,none,67,warehouse_2020
2020_2021,Rayan Souici,22.0,1998,FRA,DF,Saint-Étienne,Ligue 1,324727,exact_name_birth_year,100,warehouse_2020
2020_2021,Ansou Sow,20.0,2000,SEN,MF,Lens,Ligue 1,595169,exact_name_birth_year,100,warehouse_2020
2020_2021,Jerry St. Juste,23.0,1996,NED,DF,Mainz 05,Bundesliga,,none,77,warehouse_2020
2020_2021,Jens Stryger Larsen,29.0,1991,DEN,DF,Udinese,Serie A,,none,77,warehouse_2020
2020_2021,Abdoulaye Sylla,20.0,2000,GUI,DF,Nantes,Ligue 1,807648,exact_name_birth_year,100,warehouse_2020
2020_2021,Frederik Sørensen,28.0,1992,DEN,DF,Köln,Bundesliga,,none,88,warehouse_2020
2020_2021,Heriberto Tavares,23.0,1997,POR,"FW,MF",Brest,Ligue 1,,none,83,warehouse_2020
2020_2021,Sidnei Tavares,18.0,2001,POR,MF,Leicester City,Premier League,511813,exact_name_birth_year,100,warehouse_2020
2020_2021,Allan Tchaptchet,18.0,2001,FRA,DF,Southampton,Premier League,465294,exact_name_birth_year,100,warehouse_2020
2020_2021,Cheikh Tidiane Sabaly,21.0,1999,SEN,FW,Metz,Ligue 1,,none,76,warehouse_2020
2020_2021,Tyron Tormin,19.0,2001,FRA,"FW,MF",Saint-Étienne,Ligue 1,496601,fuzzy_name_birth_year,96,warehouse_2020
2020_2021,Chaka Traorè,15.0,2004,CIV,"FW,DF",Parma,Serie A,700998,exact_name_birth_year,100,warehouse_2020
2020_2021,Marvin Tshibuabua,18.0,2002,FRA,DF,Saint-Étienne,Ligue 1,558139,exact_name_birth_year,100,warehouse_2020
2020_2021,Kostas Tsimikas,24.0,1996,GRE,"DF,FW",Liverpool,Premier League,,none,83,warehouse_2020
2020_2021,Lesley Ugochukwu,16.0,2004,FRA,MF,Rennes,Ligue 1,711999,exact_name_birth_year,100,warehouse_2020
2020_2021,Jake Vokins,20.0,2000,ENG,DF,Southampton,Premier League,421424,exact_name_birth_year,100,warehouse_2020
2020_2021,Caleb Watts,18.0,2002,AUS,MF,Southampton,Premier League,610665,exact_name_birth_year,100,warehouse_2020
2020_2021,Burak Yılmaz,35.0,1985,TUR,FW,Lille,Ligue 1,,none,83,warehouse_2020
2020_2021,Andre-Frank Zambo Anguissa,24.0,1995,CMR,MF,Fulham,Premier League,,none,70,warehouse_2020
2020_2021,Tomás Pina Isla,32.0,1987,ESP,MF,Alavés,Liga,,none,80,warehouse_2020
2020_2021,Łukasz Piszczek,35.0,1985,POL,DF,Dortmund,Bundesliga,,none,60,warehouse_2020
2020_2021,Alejandro Pozo Pozo,21.0,1999,ESP,"DF,MF",Eibar,Liga,,none,65,warehouse_2020
2020_2021,Quique,30.0,1990,ESP,"FW,MF",Eibar,Liga,,none,57,warehouse_2020
2020_2021,Rober,25.0,1995,ESP,"DF,MF",Levante,Liga,,none,67,warehouse_2020
2020_2021,Rodri,20.0,2000,ESP,"FW,MF",Betis,Liga,,none,59,warehouse_2020
2020_2021,Óscar Rodríguez Arnaiz,22.0,1998,ESP,"MF,FW",Sevilla,Liga,,none,81,warehouse_2020
2020_2021,Rubén,36.0,1984,ESP,GK,Osasuna,Liga,,none,62,warehouse_2020
2020_2021,Fabián Ruiz Peña,24.0,1996,ESP,MF,Napoli,Serie A,,none,81,warehouse_2020
2020_2021,Salvi,29.0,1991,ESP,"MF,FW",Cádiz,Liga,,none,60,warehouse_2020
2020_2021,Łukasz Skorupski,29.0,1991,POL,GK,Bologna,Serie A,,none,58,warehouse_2020
2020_2021,Hugo Sotelo,16.0,2003,ESP,MF,Celta Vigo,Liga,892221,exact_name_birth_year,100,warehouse_2020
2020_2021,Toño,30.0,1989,ESP,"DF,FW",Levante,Liga,,none,60,warehouse_2020
2020_2021,Kacper Urbanski,15.0,2004,POL,FW,Bologna,Serie A,699442,exact_name_birth_year,100,warehouse_2020
2020_2021,Eugeni Valderrama,26.0,1994,ESP,"MF,FW",Huesca,Liga,,none,62,warehouse_2020
2020_2021,Gabriel Veiga,18.0,2002,ESP,"MF,DF",Celta Vigo,Liga,906749,fuzzy_name_birth_year,96,warehouse_2020
2020_2021,Unai Vencedor Paris,19.0,2000,ESP,MF,Athletic Club,Liga,,none,81,warehouse_2020
2020_2021,Yoel,31.0,1988,ESP,GK,Eibar,Liga,,none,46,warehouse_2020
2020_2021,Filip Đuričić,28.0,1992,SRB,"MF,FW",Sassuolo,Serie A,,none,69,warehouse_2020
2021_2022,Luis Abram,25.0,1996,PER,DF,Granada,Liga,330684,exact_name_birth_year,100,warehouse_2021
2021_2022,Sargis Adamyan,28.0,1993,ARM,"FW,MF",Hoffenheim,Bundesliga,125614,exact_name_birth_year,100,warehouse_2021
2021_2022,Sergio Agüero,33.0,1988,ARG,FW,Barcelona,Liga,26399,exact_name_birth_year,100,warehouse_2021
2021_2022,Emmanuel Amankwaa Akurugu,19.0,2001,GHA,DF,Getafe,Liga,,none,51,warehouse_2021
2021_2022,Amath,25.0,1996,SEN,"FW,MF",Mallorca,Liga,,none,62,warehouse_2021
2021_2022,Wisdom Amey,15.0,2005,ITA,DF,Bologna,Serie A,818878,exact_name_birth_year,100,warehouse_2021
2021_2022,Andrés Andrade Cedeño,22.0,1998,PAN,DF,Arminia,Bundesliga,,none,80,warehouse_2021
2021_2022,Harrison Ashby,19.0,2001,SCO,DF,West Ham,Premier League,559130,exact_name_birth_year,100,warehouse_2021
2021_2022,Ezequiel Ávila,27.0,1994,ARG,"FW,MF",Osasuna,Liga,,none,69,warehouse_2021
2021_2022,Youssouph Badji,19.0,2001,SEN,"FW,MF",Brest,Ligue 1,649035,exact_name_birth_year,100,warehouse_2021
2021_2022,Nicola Bagnolini,17.0,2004,ITA,GK,Bologna,Serie A,818892,exact_name_birth_year,100,warehouse_2021
2021_2022,Leandro Barreiro Martins,21.0,2000,LUX,MF,Mainz 05,Bundesliga,,none,80,warehouse_2021
2021_2022,Lewis Bate,18.0,2002,ENG,MF,Leeds United,Premier League,587003,exact_name_birth_year,100,warehouse_2021
2021_2022,Jóhann Berg Guðmundsson,30.0,1990,ISL,MF,Burnley,Premier League,,none,65,warehouse_2021
2021_2022,Bilal Brahimi,21.0,2000,ALG,MF,Nice,Ligue 1,789094,exact_name_birth_year,100,warehouse_2021
2021_2022,Bilal Brahimi,21.0,2000,ALG,FW,Angers,Ligue 1,789094,exact_name_birth_year,100,warehouse_2021
2021_2022,Gleison Bremer,24.0,1997,BRA,DF,Torino,Serie A,,none,73,warehouse_2021
2021_2022,Yan Brice Eteki,23.0,1997,CMR,MF,Granada,Liga,,none,75,warehouse_2021
2021_2022,Lewis Brunt,20.0,2000,ENG,MF,Leicester City,Premier League,533657,exact_name_birth_year,100,warehouse_2021
2021_2022,Emi Buendía,24.0,1996,ARG,"MF,FW",Aston Villa,Premier League,,none,81,warehouse_2021
2021_2022,Mathieu Cafaro,24.0,1997,FRA,"MF,FW",Reims,Ligue 1,399383,exact_name_birth_year,100,warehouse_2021
2021_2022,Chem Campbell,18.0,2002,WAL,MF,Wolves,Premier League,614603,exact_name_birth_year,100,warehouse_2021
2021_2022,Igor Carioca,24.0,1996,BRA,DF,Lorient,Ligue 1,,none,64,warehouse_2021
2021_2022,Julian Chabot,23.0,1998,GER,DF,Sampdoria,Serie A,,none,77,warehouse_2021
2021_2022,Julian Chabot,23.0,1998,GER,DF,Köln,Bundesliga,,none,77,warehouse_2021
2021_2022,Kayky Chagas,18.0,2003,BRA,FW,Manchester City,Premier League,,none,59,warehouse_2021
2021_2022,Daniel Chesters,19.0,2002,ENG,MF,West Ham,Premier League,,none,89,warehouse_2021
2021_2022,Sergio Córdova,23.0,1997,VEN,"FW,MF",Augsburg,Bundesliga,377387,exact_name_birth_year,100,warehouse_2021
2021_2022,David Costa,20.0,2001,POR,"MF,FW",Lens,Ligue 1,,none,88,warehouse_2021
2021_2022,Cucho,22.0,1999,COL,"FW,MF",Watford,Premier League,,none,67,warehouse_2021
2021_2022,Rafael Czichos,31.0,1990,GER,DF,Köln,Bundesliga,84150,exact_name_birth_year,100,warehouse_2021
2021_2022,Lennart-Marten Czyborra,22.0,1999,GER,DF,Arminia,Bundesliga,,none,82,warehouse_2021
2021_2022,Moanes Dabbur,29.0,1992,ISR,"FW,MF",Hoffenheim,Bundesliga,,none,80,warehouse_2021
2021_2022,Bryan Djile Nokoué,19.0,2002,CMR,"DF,MF",Saint-Étienne,Ligue 1,,none,80,warehouse_2021
2021_2022,Lewis Dobbin,18.0,2003,ENG,"FW,MF",Everton,Premier League,627248,exact_name_birth_year,100,warehouse_2021
2021_2022,Emerson,22.0,1999,BRA,"DF,MF",Tottenham,Premier League,687347,exact_name_birth_year,100,warehouse_2021
2021_2022,Emerson,22.0,1999,BRA,DF,Barcelona,Liga,687347,exact_name_birth_year,100,warehouse_2021
2021_2022,Renaud Emond,29.0,1991,BEL,"FW,MF",Nantes,Ligue 1,168471,exact_name_birth_year,100,warehouse_2021
2021_2022,Oghenekaro Etebo,25.0,1995,NGA,MF,Watford,Premier League,,none,67,warehouse_2021
2021_2022,Ömer Faruk Beyaz,17.0,2003,TUR,"DF,MF",Stuttgart,Bundesliga,,none,77,warehouse_2021
2021_2022,Ohis Felix Uduokhai,23.0,1997,GER,DF,Augsburg,Bundesliga,,none,85,warehouse_2021
2021_2022,Steven Fortes,29.0,1992,CPV,DF,Lens,Ligue 1,276895,exact_name_birth_year,100,warehouse_2021
2021_2022,Stephan Fürstner,33.0,1987,GER,MF,Mainz 05,Bundesliga,35493,exact_name_birth_year,100,warehouse_2021
2021_2022,Pablo Galdames Millán,24.0,1996,CHI,MF,Genoa,Serie A,,none,80,warehouse_2021
2021_2022,Idrissa Gana Gueye,31.0,1989,SEN,MF,Paris S-G,Ligue 1,,none,84,warehouse_2021
2021_2022,Silvère Ganvoula M'Boussy,25.0,1996,CGO,FW,Bochum,Bundesliga,,none,78,warehouse_2021
2021_2022,Dwight Gayle,30.0,1990,ENG,"FW,DF",Newcastle Utd,Premier League,,none,52,warehouse_2021
2021_2022,Diego Godín,35.0,1986,URU,DF,Cagliari,Serie A,54928,exact_name_birth_year,100,warehouse_2021
2021_2022,Toti Gomes,22.0,1999,POR,DF,Wolves,Premier League,,none,70,warehouse_2021
2021_2022,Mason Greenwood,19.0,2001,ENG,"FW,MF",Manchester Utd,Premier League,532826,exact_name_birth_year,100,warehouse_2021
2021_2022,Noah Guede-Nadje,17.0,2003,FRA,MF,Angers,Ligue 1,,none,81,warehouse_2021
2021_2022,Marcos Mauro López Gutiérrez,30.0,1991,ARG,DF,Cádiz,Liga,,none,60,warehouse_2021
2021_2022,Henrique,27.0,1994,BRA,DF,Lyon,Ligue 1,,none,73,warehouse_2021
2021_2022,Dalbert Henrique,27.0,1993,BRA,"DF,MF",Cagliari,Serie A,,none,69,warehouse_2021
2021_2022,Daan Heymans,22.0,1999,BEL,"MF,FW",Venezia,Serie A,446491,exact_name_birth_year,100,warehouse_2021
2021_2022,Pierre Højbjerg,25.0,1995,DEN,MF,Tottenham,Premier League,,none,83,warehouse_2021
2021_2022,Juan Ignacio Ramírez,24.0,1997,URU,FW,Saint-Étienne,Ligue 1,,none,86,warehouse_2021
2021_2022,Igor,23.0,1998,BRA,DF,Fiorentina,Serie A,,none,57,warehouse_2021
2021_2022,Gian-Luca Itter,22.0,1999,GER,DF,Greuther Fürth,Bundesliga,,none,80,warehouse_2021
2021_2022,Abdel Jalil Medioub,23.0,1997,ALG,DF,Bordeaux,Ligue 1,,none,81,warehouse_2021
2021_2022,Luis Javier Suárez,23.0,1997,COL,FW,Granada,Liga,,none,76,warehouse_2021
2021_2022,Jemerson,28.0,1992,BRA,DF,Metz,Ligue 1,258254,exact_name_birth_year,100,warehouse_2021
2021_2022,José Juan Macías,21.0,1999,MEX,"FW,MF",Getafe,Liga,546047,exact_name_birth_year,100,warehouse_2021
2021_2022,Flavio Junior Bianchi,21.0,2000,ITA,"FW,MF",Genoa,Serie A,,none,80,warehouse_2021
2021_2022,Hamed Junior Traorè,21.0,2000,CIV,"FW,MF",Sassuolo,Serie A,,none,77,warehouse_2021
2021_2022,Jens Jønsson,28.0,1993,DEN,MF,Cádiz,Liga,,none,83,warehouse_2021
2021_2022,Mathias Jørgensen,31.0,1990,DEN,DF,Brentford,Premier League,,none,60,warehouse_2021
2021_2022,Silas Katompa,22.0,1998,COD,"FW,MF",Stuttgart,Bundesliga,,none,67,warehouse_2021
2021_2022,Dimitrios Keramitsis,17.0,2004,GRE,MF,Roma,Serie A,861192,exact_name_birth_year,100,warehouse_2021
2021_2022,Max Kilman,24.0,1997,ENG,DF,Wolves,Premier League,,none,74,warehouse_2021
2021_2022,Philippe Koffi,19.0,2002,CIV,FW,Reims,Ligue 1,,none,60,warehouse_2021
2021_2022,Luca Koleosho,16.0,2004,ITA,FW,Espanyol,Liga,745461,exact_name_birth_year,100,warehouse_2021
2021_2022,Laurent Koscielny,35.0,1985,FRA,DF,Bordeaux,Ligue 1,76277,exact_name_birth_year,100,warehouse_2021
2021_2022,Boubakar Kouyaté,24.0,1997,MLI,DF,Metz,Ligue 1,,none,71,warehouse_2021
2021_2022,Mykola Kukharevych,20.0,2001,UKR,FW,Troyes,Ligue 1,730126,exact_name_birth_year,100,warehouse_2021
2021_2022,Mohamed Lamine Bayo,23.0,1998,GUI,FW,Clermont Foot,Ligue 1,,none,77,warehouse_2021
2021_2022,Jeremías Ledesma,28.0,1993,ARG,GK,Cádiz,Liga,,none,62,warehouse_2021
2021_2022,Anderson Lima,21.0,1999,BRA,MF,Lazio,Serie A,,none,76,warehouse_2021
2021_2022,Valentino Livramento,18.0,2002,ENG,DF,Southampton,Premier League,,none,86,warehouse_2021
2021_2022,Johaneko Louisjean,17.0,2004,FRA,DF,Bordeaux,Ligue 1,,none,76,warehouse_2021
2021_2022,Florentino Luís,21.0,1999,POR,MF,Getafe,Liga,,none,80,warehouse_2021
2021_2022,Andrey Lunyov,29.0,1991,RUS,GK,Leverkusen,Bundesliga,,none,88,warehouse_2021
2021_2022,Gabriel Magalhães,23.0,1997,BRA,DF,Arsenal,Premier League,,none,69,warehouse_2021
2021_2022,Abdul Majeed Waris,29.0,1991,GHA,"FW,MF",Strasbourg,Ligue 1,,none,80,warehouse_2021
2021_2022,Hianga Mananga Mbock,21.0,1999,FRA,MF,Brest,Ligue 1,,none,71,warehouse_2021
2021_2022,Kostas Manolas,30.0,1991,GRE,DF,Napoli,Serie A,,none,82,warehouse_2021
2021_2022,Fernando Marçal,32.0,1989,BRA,"MF,DF",Wolves,Premier League,,none,69,warehouse_2021
2021_2022,Mariano,27.0,1993,DOM,FW,Real Madrid,Liga,,none,74,warehouse_2021
2021_2022,Amadou Mbengue,19.0,2002,SEN,"DF,MF",Metz,Ligue 1,,none,82,warehouse_2021
2021_2022,James Mcatee,18.0,2002,ENG,"MF,FW",Manchester City,Premier League,583199,exact_name_birth_year,100,warehouse_2021
2021_2022,Kasey McAteer,19.0,2001,IRL,FW,Leicester City,Premier League,621193,exact_name_birth_year,100,warehouse_2021
2021_2022,Stuart McKinstry,18.0,2002,SCO,MF,Leeds United,Premier League,592474,exact_name_birth_year,100,warehouse_2021
2021_2022,Hannibal Mejbri,18.0,2003,TUN,FW,Manchester Utd,Premier League,,none,70,warehouse_2021
2021_2022,Memphis,27.0,1994,NED,FW,Barcelona,Liga,,none,70,warehouse_2021
2021_2022,Benjamin Mendy,27.0,1994,FRA,DF,Manchester City,Premier League,157495,exact_name_birth_year,100,warehouse_2021
2021_2022,Yıldırım Mert Çetin,24.0,1997,TUR,MF,Hellas Verona,Serie A,,none,69,warehouse_2021
2021_2022,Hilmir Mikaelsson,17.0,2004,ISL,FW,Venezia,Serie A,,none,87,warehouse_2021
2021_2022,Georges Mikautadze,20.0,2000,GEO,FW,Metz,Ligue 1,729814,exact_name_birth_year,100,warehouse_2021
2021_2022,Wesley Moraes,24.0,1996,BRA,FW,Aston Villa,Premier League,381362,exact_name_birth_year,100,warehouse_2021
2021_2022,Tyler Morton,18.0,2002,ENG,MF,Liverpool,Premier League,618494,exact_name_birth_year,100,warehouse_2021
2021_2022,Torben Müsel,22.0,1999,GER,MF,Gladbach,Bundesliga,368860,exact_name_birth_year,100,warehouse_2021
2021_2022,Joakim Mæhle,24.0,1997,DEN,"DF,MF",Atalanta,Serie A,,none,67,warehouse_2021
2021_2022,Obite N'Dicka,21.0,1999,CIV,DF,Eint Frankfurt,Bundesliga,,none,62,warehouse_2021
2021_2022,Nicolas Nkoulou,31.0,1990,CMR,DF,Watford,Premier League,,none,64,warehouse_2021
2021_2022,Kasim Nuhu,26.0,1995,GHA,DF,Hoffenheim,Bundesliga,,none,56,warehouse_2021
2021_2022,Hans Nunoo Sarpei,22.0,1998,GHA,"DF,MF",Greuther Fürth,Bundesliga,,none,83,warehouse_2021
2021_2022,Simeon Nwankwo,29.0,1992,NGA,FW,Salernitana,Serie A,,none,60,warehouse_2021
2021_2022,Otávio,27.0,1994,BRA,MF,Bordeaux,Ligue 1,312314,exact_name_birth_year,100,warehouse_2021
2021_2022,Jesús Owono,20.0,2001,EQG,GK,Alavés,Liga,631693,exact_name_birth_year,100,warehouse_2021
2021_2022,Simone Pafundi,15.0,2006,ITA,FW,Udinese,Serie A,876400,exact_name_birth_year,100,warehouse_2021
2021_2022,Emerson Palmieri,26.0,1994,ITA,DF,Chelsea,Premier League,,none,65,warehouse_2021
2021_2022,Emerson Palmieri,26.0,1994,ITA,DF,Lyon,Ligue 1,,none,65,warehouse_2021
2021_2022,Álvaro Aguirre,21.0,2000,ESP,FW,Rayo Vallecano,Liga,888694,exact_name_birth_year,100,warehouse_2021
2021_2022,Hugo Álvarez,18.0,2003,ESP,FW,Celta Vigo,Liga,892929,exact_name_birth_year,100,warehouse_2021
2021_2022,Fredrik André Bjørkan,22.0,1998,NOR,DF,Hertha BSC,Bundesliga,,none,83,warehouse_2021
2021_2022,Josep Antoni Gayá,21.0,2000,ESP,DF,Mallorca,Liga,,none,74,warehouse_2021
2021_2022,Alejandro Asensio,20.0,2000,ESP,FW,Rayo Vallecano,Liga,891075,exact_name_birth_year,100,warehouse_2021
2021_2022,Barbero,22.0,1998,ESP,"FW,MF",Osasuna,Liga,,none,74,warehouse_2021
2021_2022,Barcia,20.0,2000,ESP,DF,Granada,Liga,,none,63,warehouse_2021
2021_2022,Oriol Busquets,22.0,1999,ESP,MF,Clermont Foot,Ligue 1,,none,85,warehouse_2021
2021_2022,Cala,31.0,1989,ESP,DF,Cádiz,Liga,,none,62,warehouse_2021
2021_2022,Calderón,21.0,2000,ESP,DF,Betis,Liga,,none,76,warehouse_2021
2021_2022,Álex Cantero,21.0,2000,ESP,"FW,MF",Levante,Liga,,none,76,warehouse_2021
2021_2022,Isaac Carcelen,28.0,1993,ESP,"DF,MF",Cádiz,Liga,,none,85,warehouse_2021
2021_2022,Cárdenas,24.0,1997,ESP,GK,Levante,Liga,,none,76,warehouse_2021
2021_2022,Carlo,20.0,2001,ESP,MF,Villarreal,Liga,,none,71,warehouse_2021
2021_2022,Carmona,19.0,2002,ESP,DF,Sevilla,Liga,,none,67,warehouse_2021
2021_2022,Jonny Castro,27.0,1994,ESP,DF,Wolves,Premier League,,none,62,warehouse_2021
2021_2022,Catena,26.0,1994,ESP,DF,Rayo Vallecano,Liga,,none,60,warehouse_2021
2021_2022,Emil Ceide,19.0,2001,NOR,"FW,MF",Sassuolo,Serie A,,none,74,warehouse_2021
2021_2022,Chapela,22.0,1999,ESP,"MF,FW",Cádiz,Liga,,none,74,warehouse_2021
2021_2022,Chema,29.0,1992,ESP,MF,Getafe,Liga,,none,60,warehouse_2021
2021_2022,Cristo,21.0,2000,ESP,DF,Real Sociedad,Liga,,none,67,warehouse_2021
2021_2022,Juan Cruz Armada,29.0,1992,ESP,DF,Osasuna,Liga,,none,72,warehouse_2021
2021_2022,Djené,29.0,1991,TOG,DF,Getafe,Liga,,none,56,warehouse_2021
2021_2022,Mario Dominguez,17.0,2004,ESP,FW,Valencia,Liga,941867,exact_name_birth_year,100,warehouse_2021
2021_2022,John Donald,20.0,2000,ESP,DF,Elche,Liga,627290,exact_name_birth_year,100,warehouse_2021
2021_2022,Estanis,17.0,2003,ESP,FW,Barcelona,Liga,,none,64,warehouse_2021
2021_2022,Salvador Ferrer,23.0,1998,ESP,"DF,MF",Spezia,Serie A,,none,89,warehouse_2021
2021_2022,Przemysław Frankowski,26.0,1995,POL,DF,Lens,Ligue 1,,none,86,warehouse_2021
2021_2022,Óscar Gil,24.0,1997,ESP,DF,Espanyol,Liga,,none,67,warehouse_2021
2021_2022,Iglesias,23.0,1998,ESP,DF,Getafe,Liga,,none,76,warehouse_2021
2021_2022,Jason,27.0,1994,ESP,"MF,FW",Alavés,Liga,,none,75,warehouse_2021
2021_2022,Jason,27.0,1994,ESP,"MF,DF",Valencia,Liga,,none,75,warehouse_2021
2021_2022,Jofre,20.0,2001,ESP,"MF,DF",Espanyol,Liga,,none,56,warehouse_2021
2021_2022,Miguel Juan Llambrich,25.0,1996,ESP,DF,Espanyol,Liga,,none,86,warehouse_2021
2021_2022,Kiké,31.0,1989,ESP,FW,Osasuna,Liga,,none,53,warehouse_2021
2021_2022,Ruben Lendinez,18.0,2003,ESP,DF,Valencia,Liga,,none,62,warehouse_2021
2021_2022,Javier Llabrés,18.0,2002,ESP,"FW,MF",Mallorca,Liga,706138,fuzzy_name_birth_year,92,warehouse_2021
2021_2022,Anthony Lozano,28.0,1993,HON,"FW,MF",Cádiz,Liga,,none,74,warehouse_2021
2021_2022,José Luis Gayà,26.0,1995,ESP,DF,Valencia,Liga,,none,78,warehouse_2021
2021_2022,Luismi,20.0,2001,ESP,"FW,MF",Sevilla,Liga,,none,71,warehouse_2021
2021_2022,Mika Màrmol,19.0,2002,ESP,DF,Barcelona,Liga,,none,70,warehouse_2021
2021_2022,Martín,22.0,1999,ESP,MF,Cádiz,Liga,,none,71,warehouse_2021
2021_2022,Carlos Martín,19.0,2002,ESP,DF,Atlético Madrid,Liga,618813,exact_name_birth_year,100,warehouse_2021
2021_2022,Tomás Mendes,16.0,2004,ESP,MF,Alavés,Liga,646734,exact_name_birth_year,100,warehouse_2021
2021_2022,Jorge Meré,24.0,1997,ESP,DF,Köln,Bundesliga,286779,exact_name_birth_year,100,warehouse_2021
2021_2022,Miguel,21.0,1999,ESP,"FW,MF",Alavés,Liga,,none,71,warehouse_2021
2021_2022,Santi Mina,25.0,1995,ESP,FW,Celta Vigo,Liga,255653,exact_name_birth_year,100,warehouse_2021
2021_2022,Nacho,31.0,1990,ESP,DF,Real Madrid,Liga,,none,50,warehouse_2021
2021_2022,Fernando Niño,20.0,2000,ESP,FW,Mallorca,Liga,,none,76,warehouse_2021
2021_2022,Isaac Palazón Camacho,26.0,1994,ESP,"FW,MF",Rayo Vallecano,Liga,,none,62,warehouse_2021
2021_2022,Luan Peres Petroni,27.0,1994,BRA,DF,Marseille,Ligue 1,,none,71,warehouse_2021
2021_2022,Jaden Philogene Bidace,19.0,2002,ENG,FW,Aston Villa,Premier League,,none,81,warehouse_2021
2021_2022,Antonio Raimondo,17.0,2004,ITA,FW,Bologna,Serie A,818888,exact_name_birth_year,100,warehouse_2021
2021_2022,Jesurun Rak Sakyi,18.0,2002,ENG,"FW,MF",Crystal Palace,Premier League,586834,exact_name_birth_year,100,warehouse_2021
2021_2022,Guilherme Ramos,23.0,1997,POR,DF,Arminia,Bundesliga,,none,87,warehouse_2021
2021_2022,Gio Reyna,18.0,2002,USA,MF,Dortmund,Bundesliga,,none,78,warehouse_2021
2021_2022,Bryan Reynolds,20.0,2001,USA,DF,Roma,Serie A,475208,exact_name_birth_year,100,warehouse_2021
2021_2022,Jon Rowe,18.0,2003,ENG,"FW,MF",Norwich City,Premier League,,none,76,warehouse_2021
2021_2022,Frederik Rønnow,28.0,1992,DEN,GK,Union Berlin,Bundesliga,,none,87,warehouse_2021
2021_2022,Mama Samba Baldé,25.0,1995,GNB,"MF,FW",Troyes,Ligue 1,,none,77,warehouse_2021
2021_2022,Samir Santos,26.0,1994,BRA,DF,Watford,Premier League,,none,78,warehouse_2021
2021_2022,Samir Santos,26.0,1994,BRA,DF,Udinese,Serie A,,none,78,warehouse_2021
2021_2022,Xherdan Shaqiri,29.0,1991,SUI,"FW,MF",Lyon,Ligue 1,86792,exact_name_birth_year,100,warehouse_2021
2021_2022,Aboubakar Sidibé,25.0,1996,FRA,DF,Clermont Foot,Ligue 1,503518,exact_name_birth_year,100,warehouse_2021
2021_2022,Caio Henrique Oliveira Silva,24.0,1997,BRA,DF,Monaco,Ligue 1,,none,63,warehouse_2021
2021_2022,Giuliano Simeone,18.0,2002,ARG,MF,Atlético Madrid,Liga,742201,exact_name_birth_year,100,warehouse_2021
2021_2022,Nelson Sissoko,24.0,1997,FRA,DF,Saint-Étienne,Ligue 1,,none,67,warehouse_2021
2021_2022,Tony Springett,18.0,2002,IRL,"MF,FW",Norwich City,Premier League,570864,exact_name_birth_year,100,warehouse_2021
2021_2022,Jerry St. Juste,24.0,1996,NED,DF,Mainz 05,Bundesliga,,none,77,warehouse_2021
2021_2022,Kostas Stafylidis,27.0,1993,GRE,"DF,MF",Bochum,Bundesliga,,none,85,warehouse_2021
2021_2022,Finley Stevens,18.0,2003,WAL,DF,Brentford,Premier League,,none,88,warehouse_2021
2021_2022,Riccardo Stivanello,17.0,2004,ITA,DF,Bologna,Serie A,818882,exact_name_birth_year,100,warehouse_2021
2021_2022,Jens Stryger Larsen,30.0,1991,DEN,DF,Udinese,Serie A,,none,77,warehouse_2021
2021_2022,Vladyslav Supriaha,21.0,2000,UKR,FW,Sampdoria,Serie A,,none,89,warehouse_2021
2021_2022,Jakob Sørensen,23.0,1998,DEN,"MF,DF",Norwich City,Premier League,,none,76,warehouse_2021
2021_2022,Cheikh Tidiane Sabaly,22.0,1999,SEN,"FW,MF",Metz,Ligue 1,,none,76,warehouse_2021
2021_2022,Timmy Tillman,22.0,1999,GER,MF,Greuther Fürth,Bundesliga,,none,86,warehouse_2021
2021_2022,Mircea Ţîrlea,21.0,2000,ROU,DF,Alavés,Liga,,none,61,warehouse_2021
2021_2022,Umut Tohumcu,16.0,2004,GER,MF,Hoffenheim,Bundesliga,569031,exact_name_birth_year,100,warehouse_2021
